,Date,Service,Departure station,Arrival station,Avg trip length,Number of trips scheduled,Number of trains cancelled,Number of trains delayed on departure,Avg delay of trains delayed on departure,Avg delay of all trains on departure,Number of trains delayed on arrival,Avg delay of trains delayed on arrival,Avg delay of all trains on arrival,Comments delay on arrival,Number of trains >15 min delay,Number of trains >30 min delay,Number of trains >60 min delay,% delay from external causes,% delay infrastructure cause,% delay traffic management cause,% delay rolling stock cause,% delay station management and reutilization of stock,"% delay because of accommodation of passengers (crowd, disability, connections)",Departure region,Arrival region,Departure station: Total travelers 2023,Departure station: Total travelers 2022,Departure station: Total travelers 2021,Departure station: Total travelers 2020,Departure station: Total travelers 2019,Departure station: Total travelers 2018,Arrival station: Total travelers 2023,Arrival station: Total travelers 2022,Arrival station: Total travelers 2021,Arrival station: Total travelers 2020,Arrival station: Total travelers 2019,Arrival station: Total travelers 2018
3704,2020-06,National,PARIS GARE DE LYON,MULHOUSE,178,165,11,65,1.338205128,0.371645022,10,26.585,2.756277056,,7,3,1,14.28571429,28.57142857,14.28571429,42.85714286,0.0,0.0,Ile-de-France,Grand-Est,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,5637668.0,5056324.0,4074689.0,3408899.0,5320370.0,5055333.0
3705,2020-06,National,TOULON,PARIS GARE DE LYON,247,160,13,112,3.217113095,2.382199546,14,41.31309524,4.343877551,,14,7,2,46.15384615,30.76923077,15.38461538,7.692307692,0.0,0.0,PACA,Ile-de-France,4733117.0,4439452.0,3667722.0,2524370.0,3668509.0,3534118.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
3706,2020-06,International,PARIS EST,FRANCFORT,190,60,7,33,4.205555556,2.449056604,14,32.31785714,11.83836478,,11,5,2,37.5,0.0,62.5,0.0,0.0,0.0,Ile-de-France,International,39877017.0,36774394.0,27758686.0,21580625.0,41240098.0,39301206.0,,,,,,
3707,2020-06,International,FRANCFORT,PARIS EST,219,59,6,48,1.584375,1.396226415,2,24.26666667,1.667295597,,2,0,0,0.0,0.0,0.0,0.0,50.0,50.0,International,Ile-de-France,,,,,,,39877017.0,36774394.0,27758686.0,21580625.0,41240098.0,39301206.0
3708,2020-06,International,MILAN,PARIS GARE DE LYON,446,61,3,58,4.75862069,4.75862069,24,46.26944444,20.65517241,,24,11,4,45.83333333,20.83333333,16.66666667,12.5,4.166666667,0.0,International,Ile-de-France,,,,,,,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
3709,2020-06,International,PARIS GARE DE LYON,LAUSANNE,194,68,7,32,1.032291667,0.409289617,5,24.87666667,4.465027322,,5,1,0,0.0,75.0,25.0,0.0,0.0,0.0,Ile-de-France,International,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,,,,,,
3710,2020-06,National,ANGOULÊME,PARIS MONTPARNASSE,129,186,8,108,2.498302469,1.363764045,12,20.01111111,1.291039426451613,,5,2,0,18.18181818,45.45454545,0.0,27.27272727,9.090909091,0.0,Nouvelle-Aquitaine,Ile-de-France,2218965.0,2198301.0,1516910.0,1111740.0,1826364.0,1712440.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
3711,2020-06,National,LA ROCHELLE,PARIS MONTPARNASSE,171,174,7,90,2.987777778,1.608183633,12,29.99861111,0.202095808,,8,5,2,14.28571429,28.57142857,0.0,57.14285714,0.0,0.0,Nouvelle-Aquitaine,Ile-de-France,2925287.0,2692269.0,2059413.0,1490951.0,2235983.0,1984267.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
3712,2020-06,National,PARIS MONTPARNASSE,LE MANS,60,400,14,306,1.599237473,1.153972366,23,16.27608696,0.852417962,,8,3,1,31.57894737,21.05263158,21.05263158,26.31578947,0.0,0.0,Ile-de-France,Pays de la Loire,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,5302246.0,5048028.0,3813805.0,2781897.0,4945609.0,4916622.0
3713,2020-06,National,LE MANS,PARIS MONTPARNASSE,61,355,12,304,4.95564693,4.367784257,58,11.04425287,1.800437318,,12,1,0,7.407407407,72.22222222,12.96296296,7.407407407,0.0,0.0,Pays de la Loire,Ile-de-France,5302246.0,5048028.0,3813805.0,2781897.0,4945609.0,4916622.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
3714,2020-06,National,PARIS MONTPARNASSE,NANTES,136,374,20,281,1.814472123,1.32547081,30,32.23388889,4.441525424,,21,9,5,20.0,44.0,28.0,4.0,4.0,0.0,Ile-de-France,Pays de la Loire,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,17082588.0,15512154.0,11031867.0,8047221.0,12961997.0,11811037.0
3715,2020-06,National,PARIS MONTPARNASSE,POITIERS,99,382,15,272,2.472794118,0.890554042,21,34.69126984,2.189191644,,15,7,4,5.882352941,35.29411765,5.882352941,47.05882353,5.882352941,0.0,Ile-de-France,Nouvelle-Aquitaine,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,3718607.0,3463640.0,2681891.0,1897571.0,3217576.0,3010346.0
3716,2020-06,National,PARIS MONTPARNASSE,RENNES,105,505,30,388,1.985867698,1.530947368,20,32.38666667,0.745578947,,17,6,3,44.44444444,11.11111111,5.555555556,33.33333333,5.555555556,0.0,Ile-de-France,Bretagne,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,15169003.0,13921836.0,9619265.0,7431788.0,11588429.0,10418643.0
3717,2020-06,National,RENNES,PARIS MONTPARNASSE,104,487,28,269,2.869578686,1.578286129,28,21.35357143,1.227720739301848,,16,3,1,28.0,28.0,12.0,24.0,4.0,4.0,Bretagne,Ile-de-France,15169003.0,13921836.0,9619265.0,7431788.0,11588429.0,10418643.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
3718,2020-06,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,272,150,6,128,2.015625,1.740972222,12,23.87361111,1.620949074,,12,2,0,40.0,30.0,20.0,10.0,0.0,0.0,Ile-de-France,Occitanie,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,14526190.0,12869088.0,10248180.0,7616091.0,9892175.0,8712234.0
3719,2020-06,National,TOURS,PARIS MONTPARNASSE,81,98,9,40,1.41375,0.525280899,2,10.14166667,0.2069727891836734,,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,Centre-Val de Loire,Ile-de-France,6506313.0,6248554.0,4377052.0,3152214.0,4962177.0,4690784.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
3720,2020-06,National,RENNES,LYON PART DIEU,252,62,3,38,1.997807018,1.201412429,5,35.59666667,3.009887006,,5,2,0,0.0,33.33333333,0.0,33.33333333,0.0,33.33333333,Bretagne,Auvergne-Rhone-Alpes,15169003.0,13921836.0,9619265.0,7431788.0,11588429.0,10418643.0,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0
3721,2020-06,National,STRASBOURG,PARIS EST,158,265,19,194,2.627319588,2.029471545,18,29.61018519,0.959688347,,14,8,1,26.66666667,53.33333333,0.0,20.0,0.0,0.0,Grand-Est,Ile-de-France,23907864.0,21446966.0,16328098.0,13049946.0,21465169.0,20170472.0,39877017.0,36774394.0,27758686.0,21580625.0,41240098.0,39301206.0
3722,2020-06,National,NANTES,STRASBOURG,350,26,2,18,111.4981481,83.52361111,0,0.0,0.618055556,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Pays de la Loire,Grand-Est,17082588.0,15512154.0,11031867.0,8047221.0,12961997.0,11811037.0,23907864.0,21446966.0,16328098.0,13049946.0,21465169.0,20170472.0
3723,2020-06,National,LILLE EUROPE,PARIS GARE DU NORD,67,402,23,211,2.706872038,1.307124011,58,20.8887931,3.931530343,,20,8,4,23.25581395,41.86046512,13.95348837,6.976744186,9.302325581,4.651162791,Hauts-de-France,Ile-de-France,6721133.0,6056899.0,4337868.0,3303176.0,7754675.0,7696028.0,226768485.0,211698470.0,126621006.0,92233317.0,244744368.0,244465576.0
3724,2020-06,National,MARSEILLE SAINT-CHARLES,TOURCOING,307,23,1,9,0.751851852,0.038636364,1,25.0,0.363636364,,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,PACA,Hauts-de-France,17101341.0,16906447.0,13225716.0,9569704.0,14629257.0,13681361.0,710223.0,609158.0,534310.0,425537.0,610714.0,731606.0
3725,2020-06,National,AIX-EN-PROVENCE TGV,PARIS GARE DE LYON,188,290,14,233,4.106795422,3.423007246,21,48.15793651,3.487741546,,21,9,4,35.0,25.0,10.0,15.0,10.0,5.0,PACA,Ile-de-France,3697010.0,3739796.0,2916645.0,2059068.0,3594151.0,3597729.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
3726,2020-06,National,PARIS GARE DE LYON,ANNECY,224,80,6,36,1.858333333,0.718468468,7,50.64285714,6.222972973,,7,3,2,50.0,25.0,0.0,25.0,0.0,0.0,Ile-de-France,Auvergne-Rhone-Alpes,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,3000715.0,2817701.0,2127405.0,1562888.0,2334077.0,2209179.0
3727,2020-06,National,AVIGNON TGV,PARIS GARE DE LYON,167,322,17,164,6.949796748,3.526612022,25,42.468,3.324808743,,20,11,4,40.0,10.0,0.0,25.0,20.0,5.0,PACA,Ile-de-France,4179142.0,4160030.0,3124201.0,2154016.0,4094962.0,3685875.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
3728,2020-06,National,CHAMBÉRY - CHALLES-LES-EAUX,PARIS GARE DE LYON,187,126,6,102,13.37973856,11.33763889,33,40.89848485,11.81125,,31,15,4,42.85714286,25.0,14.28571429,14.28571429,3.571428571,0.0,Auvergne-Rhone-Alpes,Ile-de-France,4738346.0,4316253.0,3195946.0,2466954.0,3701807.0,3447007.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
3729,2020-06,National,DIJON,PARIS GARE DE LYON,103,199,14,166,2.500903614,2.221081081,8,27.53958333,2.218198198,,4,2,1,14.28571429,42.85714286,14.28571429,0.0,0.0,28.57142857,Bourgogne-Franche-Comte,Ile-de-France,7653382.0,7081622.0,4861793.0,4149069.0,6350035.0,5798071.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
3730,2020-06,National,PARIS GARE DE LYON,LE CREUSOT - MONTCEAU-LES-MINES - MONTCHANIN TGV,83,185,2,72,1.990740741,0.52140255,19,21.15263158,2.540710383,,5,4,2,15.38461538,53.84615385,15.38461538,7.692307692,7.692307692,0.0,Ile-de-France,Bourgogne-Franche-Comte,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,689875.0,653544.0,500230.0,393139.0,691000.0,688741.0
3731,2020-06,National,LE CREUSOT - MONTCEAU-LES-MINES - MONTCHANIN TGV,PARIS GARE DE LYON,84,148,8,104,3.448397436,2.477380952,15,25.19444444,2.111071429,,10,4,1,28.57142857,28.57142857,7.142857143,28.57142857,7.142857143,0.0,Bourgogne-Franche-Comte,Ile-de-France,689875.0,653544.0,500230.0,393139.0,691000.0,688741.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
3732,2020-06,National,MULHOUSE,PARIS GARE DE LYON,174,160,10,96,1.731423611,0.990222222,7,22.03333333,2.157333333,,4,2,0,0.0,66.66666667,16.66666667,0.0,0.0,16.66666667,Grand-Est,Ile-de-France,5637668.0,5056324.0,4074689.0,3408899.0,5320370.0,5055333.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
3733,2020-06,National,PARIS GARE DE LYON,PERPIGNAN,308,93,10,37,0.742342342,0.092369478,11,40.94393939,5.390361446,,11,5,1,33.33333333,66.66666667,0.0,0.0,0.0,0.0,Ile-de-France,Occitanie,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,2058369.0,1809687.0,1496637.0,1050546.0,1390185.0,1370425.0
3734,2020-06,National,SAINT-ÉTIENNE CHÂTEAUCREUX,PARIS GARE DE LYON,175,26,4,21,0.841269841,0.799242424,2,27.00833333,4.099242424,,1,1,0,0.0,100.0,0.0,0.0,0.0,0.0,Auvergne-Rhone-Alpes,Ile-de-France,3966356.0,3685091.0,2678707.0,1776534.0,3728728.0,3387131.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
3735,2020-06,National,VALENCE TGV RHÔNE-ALPES SUD,PARIS GARE DE LYON,136,232,16,182,7.860164835,6.574305556,35,35.34904762,5.822839506,,25,17,6,32.25806452,29.03225806,19.35483871,16.12903226,3.225806452,0.0,Auvergne-Rhone-Alpes,Ile-de-France,3550552.0,3022392.0,2187316.0,1550358.0,2597471.0,2620451.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
3736,2020-06,National,MONTPELLIER SAINT-ROCH,LYON PART DIEU,116,64,7,54,3.163888889,2.985087719,7,16.82380952,3.425438596,,4,0,0,0.0,42.85714286,14.28571429,28.57142857,0.0,14.28571429,Occitanie,Auvergne-Rhone-Alpes,8061640.0,7646291.0,5850564.0,4220874.0,6393777.0,7123630.0,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0
3737,2020-06,International,PARIS GARE DE LYON,GENEVE,190,100,8,46,0.620289855,0.153623188,7,24.0952381,3.642210145,,7,1,0,0.0,100.0,0.0,0.0,0.0,0.0,Ile-de-France,International,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,,,,,,
3738,2020-06,International,LAUSANNE,PARIS GARE DE LYON,211,52,8,43,2.256976744,2.202272727,3,36.43333333,1.7875,,3,1,1,0.0,33.33333333,33.33333333,0.0,33.33333333,0.0,International,Ile-de-France,,,,,,,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
3739,2020-06,International,PARIS GARE DE LYON,ZURICH,193,79,7,35,1.124285714,0.339351852,4,30.65833333,5.94212963,,4,3,1,0.0,33.33333333,0.0,66.66666667,0.0,0.0,Ile-de-France,International,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,,,,,,
3740,2020-06,International,MARSEILLE SAINT-CHARLES,MADRID,0,0,0,0,0.0,0.0,0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,PACA,International,17101341.0,16906447.0,13225716.0,9569704.0,14629257.0,13681361.0,,,,,,
3741,2020-06,International,PARIS GARE DE LYON,BARCELONA,230,50,3,21,2.023809524,0.603191489,2,45.58333333,4.596099291,,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,Ile-de-France,International,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,,,,,,
3742,2020-06,National,PARIS MONTPARNASSE,ANGERS SAINT-LAUD,96,358,14,270,1.791604938,1.285804264,30,21.82666667,4.890213178,,14,7,2,25.0,37.5,16.66666667,8.333333333,8.333333333,4.166666667,Ile-de-France,Pays de la Loire,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,6781537.0,6269502.0,4662966.0,3433325.0,5739760.0,5372470.0
3743,2020-06,National,PARIS MONTPARNASSE,LA ROCHELLE,177,172,6,127,1.863385827,1.304317269,7,53.5,2.671686747,,7,3,3,0.0,60.0,0.0,40.0,0.0,0.0,Ile-de-France,Nouvelle-Aquitaine,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,2925287.0,2692269.0,2059413.0,1490951.0,2235983.0,1984267.0
3744,2020-06,National,LAVAL,PARIS MONTPARNASSE,91,171,7,95,1.725614035,0.875203252,9,11.36111111,0.5979532163157895,,1,0,0,28.57142857,14.28571429,28.57142857,28.57142857,0.0,0.0,Pays de la Loire,Ile-de-France,1585924.0,1476306.0,1117818.0,830231.0,1381878.0,1340455.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
3745,2020-06,National,SAINT-MALO,PARIS MONTPARNASSE,166,52,3,42,1.724206349,1.444557823,2,15.65,0.6019230769230769,,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,Bretagne,Ile-de-France,1703866.0,1638571.0,1202705.0,889726.0,1263626.0,1135793.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
3746,2020-06,National,SAINT-PIERRE-DES-CORPS,PARIS MONTPARNASSE,66,327,17,252,1.696230159,1.346827957,20,18.58833333,1.1369011211009177,,5,4,1,13.33333333,40.0,6.666666667,20.0,20.0,0.0,Centre-Val de Loire,Ile-de-France,4252582.0,3784800.0,2918332.0,2121656.0,3710116.0,3457033.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
3747,2020-06,National,PARIS MONTPARNASSE,VANNES,154,144,13,109,3.289143731,2.646310433,8,41.375,2.717557252,,5,4,2,28.57142857,14.28571429,14.28571429,28.57142857,14.28571429,0.0,Ile-de-France,Bretagne,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,2170614.0,2019329.0,1512731.0,1088186.0,1599913.0,1412592.0
3748,2020-06,National,NANCY,PARIS EST,95,165,16,108,2.266666667,1.603467562,11,34.45,2.67147651,,8,4,2,0.0,28.57142857,42.85714286,14.28571429,14.28571429,0.0,Grand-Est,Ile-de-France,9228582.0,8320214.0,6402271.0,5160489.0,8098462.0,7582349.0,39877017.0,36774394.0,27758686.0,21580625.0,41240098.0,39301206.0
3749,2020-06,National,STRASBOURG,NANTES,379,24,2,20,1.094166667,0.990151515,1,15.35,1.415151515,,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,Grand-Est,Pays de la Loire,23907864.0,21446966.0,16328098.0,13049946.0,21465169.0,20170472.0,17082588.0,15512154.0,11031867.0,8047221.0,12961997.0,11811037.0
3750,2020-06,National,DOUAI,PARIS GARE DU NORD,77,51,10,36,1.584259259,1.366260163,7,27.97380952,5.308943089,,3,1,1,16.66666667,66.66666667,0.0,16.66666667,0.0,0.0,Hauts-de-France,Ile-de-France,3221478.0,2964246.0,2312445.0,1960495.0,3049203.0,2823221.0,226768485.0,211698470.0,126621006.0,92233317.0,244744368.0,244465576.0
3751,2020-06,National,LILLE EUROPE,LYON PART DIEU,191,220,16,149,5.65950783,4.070669935,32,37.06927083,7.969035948,,31,12,5,13.79310345,20.68965517,6.896551724,20.68965517,37.93103448,0.0,Hauts-de-France,Auvergne-Rhone-Alpes,6721133.0,6056899.0,4337868.0,3303176.0,7754675.0,7696028.0,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0
3752,2020-06,National,MARSEILLE SAINT-CHARLES,LILLE EUROPE,281,161,8,72,3.646064815,1.433660131,21,40.7,7.423311547,,21,4,3,35.29411765,35.29411765,0.0,29.41176471,0.0,0.0,PACA,Hauts-de-France,17101341.0,16906447.0,13225716.0,9569704.0,14629257.0,13681361.0,6721133.0,6056899.0,4337868.0,3303176.0,7754675.0,7696028.0
3753,2020-06,National,LILLE EUROPE,MARSEILLE SAINT-CHARLES,298,169,10,84,6.677777778,3.345807128,21,46.27619048,8.55870021,,23,13,4,31.25,12.5,18.75,18.75,18.75,0.0,Hauts-de-France,PACA,6721133.0,6056899.0,4337868.0,3303176.0,7754675.0,7696028.0,17101341.0,16906447.0,13225716.0,9569704.0,14629257.0,13681361.0
3754,2020-06,National,BORDEAUX SAINT-JEAN,TOURCOING,315,8,1,2,3.233333333,0.45,0,0.0,1.571428571,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Nouvelle-Aquitaine,Hauts-de-France,22612374.0,21353889.0,16454662.0,11184093.0,17675655.0,16080989.0,710223.0,609158.0,534310.0,425537.0,610714.0,731606.0
3755,2020-06,National,TOURCOING,BORDEAUX SAINT-JEAN,298,7,1,1,246.3833333,40.89722222,1,35.75,9.861111111,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Hauts-de-France,Nouvelle-Aquitaine,710223.0,609158.0,534310.0,425537.0,610714.0,731606.0,22612374.0,21353889.0,16454662.0,11184093.0,17675655.0,16080989.0
3756,2020-06,National,LYON PART DIEU,MARNE-LA-VALLÉE CHESSY,115,218,17,153,6.212091503,4.6960199,35,34.0652381,7.550497512,,27,10,9,23.52941176,35.29411765,11.76470588,17.64705882,5.882352941,5.882352941,Auvergne-Rhone-Alpes,Ile-de-France,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0,4319252.0,4641120.0,3312209.0,2492919.0,5432886.0,5996489.0
3757,2020-06,National,MARNE-LA-VALLÉE CHESSY,MARSEILLE SAINT-CHARLES,215,191,11,153,6.748474946,5.70712963,26,51.29038462,9.613796296,,28,16,5,30.43478261,17.39130435,13.04347826,21.73913043,17.39130435,0.0,Ile-de-France,PACA,4319252.0,4641120.0,3312209.0,2492919.0,5432886.0,5996489.0,17101341.0,16906447.0,13225716.0,9569704.0,14629257.0,13681361.0
3758,2020-06,National,MARSEILLE SAINT-CHARLES,MARNE-LA-VALLÉE CHESSY,221,205,10,85,4.318235294,1.571880342,24,40.68125,6.84,,24,8,5,36.84210526,26.31578947,5.263157895,26.31578947,0.0,5.263157895,PACA,Ile-de-France,17101341.0,16906447.0,13225716.0,9569704.0,14629257.0,13681361.0,4319252.0,4641120.0,3312209.0,2492919.0,5432886.0,5996489.0
3759,2020-06,National,PARIS GARE DE LYON,AIX-EN-PROVENCE TGV,184,286,10,107,2.965264798,0.881038647,24,38.90069444,3.999033816,,23,12,4,12.5,43.75,0.0,43.75,0.0,0.0,Ile-de-France,PACA,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,3697010.0,3739796.0,2916645.0,2059068.0,3594151.0,3597729.0
3760,2020-06,National,ANNECY,PARIS GARE DE LYON,236,79,5,2,0.641666667,0.01036036,12,27.99305556,5.011261261,,12,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Auvergne-Rhone-Alpes,Ile-de-France,3000715.0,2817701.0,2127405.0,1562888.0,2334077.0,2209179.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
3761,2020-06,National,PARIS GARE DE LYON,AVIGNON TGV,162,276,12,110,3.408181818,1.173106061,26,33.975,3.352525253,,23,9,4,26.31578947,42.10526316,5.263157895,21.05263158,5.263157895,0.0,Ile-de-France,PACA,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,4179142.0,4160030.0,3124201.0,2154016.0,4094962.0,3685875.0
3762,2020-06,National,PARIS GARE DE LYON,CHAMBÉRY - CHALLES-LES-EAUX,181,111,7,54,1.312654321,0.518108974,23,36.39275362,8.282852564,,21,7,3,36.36363636,18.18181818,27.27272727,9.090909091,0.0,9.090909091,Ile-de-France,Auvergne-Rhone-Alpes,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,4738346.0,4316253.0,3195946.0,2466954.0,3701807.0,3447007.0
3763,2020-06,National,PARIS GARE DE LYON,LYON PART DIEU,123,448,21,158,2.892194093,0.807181889,33,35.57222222,2.371467603,,26,13,5,5.263157895,52.63157895,10.52631579,31.57894737,0.0,0.0,Ile-de-France,Auvergne-Rhone-Alpes,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0
3764,2020-06,National,LYON PART DIEU,PARIS GARE DE LYON,123,414,23,249,2.914323963,1.779497016,26,37.11089744,2.816965047,,20,12,5,20.0,30.0,5.0,30.0,10.0,5.0,Auvergne-Rhone-Alpes,Ile-de-France,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
3765,2020-06,National,MÂCON LOCHÉ TGV,PARIS GARE DE LYON,104,153,10,133,14.93746867,13.86083916,41,40.64308943,12.85652681,,39,21,6,32.43243243,29.72972973,13.51351351,16.21621622,8.108108108,0.0,Bourgogne-Franche-Comte,Ile-de-France,465175.0,440823.0,340147.0,241155.0,468049.0,431203.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
3766,2020-06,National,PARIS GARE DE LYON,MARSEILLE SAINT-CHARLES,200,395,17,145,3.14183908,0.904805996,33,39.62626263,4.730114638,,33,17,7,33.33333333,38.0952381,4.761904762,23.80952381,0.0,0.0,Ile-de-France,PACA,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,17101341.0,16906447.0,13225716.0,9569704.0,14629257.0,13681361.0
3767,2020-06,National,PARIS GARE DE LYON,NICE,357,145,7,40,3.215416667,0.526086957,13,34.38205128,3.648792271,,13,7,1,33.33333333,33.33333333,16.66666667,16.66666667,0.0,0.0,Ile-de-France,PACA,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,11229438.0,9397550.0,6631770.0,5221606.0,9517119.0,8415150.0
3768,2020-06,National,NICE,PARIS GARE DE LYON,361,153,10,106,3.017295597,2.090413943019608,14,41.31309524,4.449184149,,14,7,2,54.54545455,18.18181818,18.18181818,9.090909091,0.0,0.0,PACA,Ile-de-France,11229438.0,9397550.0,6631770.0,5221606.0,9517119.0,8415150.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
3769,2020-06,National,PARIS GARE DE LYON,NÎMES,191,152,7,51,2.749019608,0.651034483,11,29.2969697,3.383103448,,8,5,1,28.57142857,57.14285714,0.0,14.28571429,0.0,0.0,Ile-de-France,Occitanie,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,4575772.0,4316299.0,3376038.0,2369197.0,3585941.0,3669749.0
3770,2020-06,National,NÎMES,PARIS GARE DE LYON,180,170,9,114,7.34502924,5.105072464,23,36.78115942,5.561283644,,20,11,4,33.33333333,38.88888889,16.66666667,11.11111111,0.0,0.0,Occitanie,Ile-de-France,4575772.0,4316299.0,3376038.0,2369197.0,3585941.0,3669749.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
3771,2020-06,National,LYON PART DIEU,MONTPELLIER SAINT-ROCH,113,74,7,54,15.02561728,12.04278607,17,43.23039216,11.16741294,,13,7,4,20.0,13.33333333,6.666666667,26.66666667,33.33333333,0.0,Auvergne-Rhone-Alpes,Occitanie,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0,8061640.0,7646291.0,5850564.0,4220874.0,6393777.0,7123630.0
3772,2020-06,International,PARIS GARE DE LYON,MILAN,429,61,3,32,0.5921875,0.198850575,24,38.70833333,16.42241379,,24,9,4,37.5,37.5,25.0,0.0,0.0,0.0,Ile-de-France,International,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,,,,,,
3773,2020-06,International,BARCELONA,PARIS GARE DE LYON,324,58,3,34,8.101470588,4.812121212,4,59.69583333,13.79363636,,12,10,4,100.0,0.0,0.0,0.0,0.0,0.0,International,Ile-de-France,,,,,,,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
3774,2020-07,National,PARIS MONTPARNASSE,ANGOULÊME,133,294,1,224,4.319122024,3.161717861,34,30.7372549,4.409897611,,28,10,4,32.35294118,11.76470588,11.76470588,29.41176471,11.76470588,2.941176471,Ile-de-France,Nouvelle-Aquitaine,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,2218965.0,2198301.0,1516910.0,1111740.0,1826364.0,1712440.0
3775,2020-07,National,PARIS MONTPARNASSE,LAVAL,87,248,2,184,2.336141304,1.586517615,23,30.74275362,3.883468835,,16,7,3,36.36363636,13.63636364,22.72727273,13.63636364,13.63636364,0.0,Ile-de-France,Pays de la Loire,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,1585924.0,1476306.0,1117818.0,830231.0,1381878.0,1340455.0
